Ticker,Window,Model,Samples,Accuracy,Accuracy_Std,Precision,Recall,Specificity,F-Score,AUC
NKE,10,CatBoost,1231,0.5240314670353181,0.08310612721191815,0.547388881110757,0.6169690764536084,0.49421945568506986,0.5476658651795827,0.587416655887459
NKE,15,Random Forest,1231,0.46625193377439855,0.060173078039540744,0.4993661326671338,0.5983345956223729,0.4101534570817843,0.5051671769367829,0.5434115016977835
NKE,15,XGBoost,1231,0.49385471182647056,0.058714843036907695,0.5302375972504805,0.6215904325802178,0.4356375994325205,0.5368730462109021,0.5539324612599635
NKE,15,Gradient Boosting,1231,0.48494124617359535,0.061686658497206566,0.5100844861793629,0.6653248125597544,0.36872467171707685,0.550272332805115,0.5512043819236341
NKE,15,LightGBM,1231,0.47435897435897434,0.051341505217801175,0.5051724097111002,0.59503354850308,0.4209281932884424,0.5131679312238424,0.5565310453934316
NKE,15,CatBoost,1231,0.4394424146670617,0.058500531962712946,0.47572497225625654,0.6184799115408486,0.34868276914197055,0.4909516685956278,0.5259659680643023
SBUX,1,Random Forest,1231,0.6304071623712189,0.03350715946185863,0.6483681192873434,0.6474496663131971,0.5784592527653059,0.6407589748982808,0.6602222407349577
SBUX,1,XGBoost,1231,0.5556433297126494,0.03104950481258821,0.5830842799675795,0.5827077943263208,0.5045502065863342,0.5748600713710957,0.5787422657308052
SBUX,1,Gradient Boosting,1231,0.6052170764622625,0.021208596617551957,0.655915259365939,0.557577248741509,0.6286170964567794,0.5808481266965302,0.635988565136224
SBUX,1,LightGBM,1231,0.5995293110825844,0.023337331449326794,0.6251069690649983,0.6097785066031441,0.5532714173438028,0.6048947780439463,0.6345913394849033
SBUX,1,CatBoost,1231,0.6515322076297686,0.028964173153287878,0.6599967031968607,0.691854469892663,0.5639882646680896,0.6701793648369863,0.6829224250031777
SBUX,2,Random Forest,1231,0.6011322866265101,0.04918080619034715,0.6271528530346707,0.6341260520931298,0.5217263364608873,0.6224457749529472,0.6172355447445206
SBUX,2,XGBoost,1231,0.5548105723972219,0.06991027476527117,0.5874491847065747,0.6075855287523922,0.4679501402580911,0.5852261774758836,0.5631695625416058
SBUX,2,Gradient Boosting,1231,0.5727099173825747,0.047939588642675716,0.6181546699618988,0.5423609490703681,0.5803072418006059,0.5611976735966506,0.5875763144625752
SBUX,2,LightGBM,1231,0.5799940752443961,0.041149380660448646,0.626819334034146,0.5663510443199673,0.5713351923580727,0.5860698351955193,0.5984169612537986
SBUX,2,CatBoost,1231,0.6352753365590336,0.03873970578746424,0.6515856092903115,0.686409123343869,0.5355176118353003,0.6626003963078142,0.6581505741142804
SBUX,5,Random Forest,1231,0.5751489417728185,0.04390510291687799,0.5957663561833335,0.6326910273292524,0.46312216165818165,0.6033588324344477,0.5732503133905907
SBUX,5,XGBoost,1231,0.5345380336394456,0.058827922660145464,0.5746670991208911,0.5577704800569635,0.49690654981184756,0.5604702024476381,0.5454630204715301
SBUX,5,Gradient Boosting,1231,0.5524077548467792,0.056662138423939246,0.5763433947200819,0.5971096513677474,0.4524738932147539,0.5737117099216099,0.5452382329310004
SBUX,5,LightGBM,1231,0.5597379941410751,0.05307050650836917,0.5911464888978266,0.5787360949135971,0.5090418307969233,0.566146897973567,0.560262116066059
SBUX,5,CatBoost,1231,0.5881866956321385,0.05531034446723065,0.5942203041112476,0.6630352701924609,0.4493020653184339,0.6167318087195138,0.588606286556801
SBUX,10,Random Forest,1231,0.5280767585003785,0.04706119974907009,0.5378501789731911,0.5616281020437256,0.43697656338011603,0.5411941595686135,0.5472796902352217
SBUX,10,XGBoost,1231,0.5443270465093315,0.08129004059303747,0.5451820330903561,0.6268822985054403,0.40594635629227316,0.5803627224650448,0.5217477517665712
SBUX,10,Gradient Boosting,1231,0.5459695204239492,0.07732019357985577,0.557808789909147,0.6146880202205602,0.43194573271976144,0.5805207667187581,0.5257426295968167
SBUX,10,LightGBM,1231,0.5297225239458873,0.08163029259520758,0.5512106333838083,0.594582954515134,0.43188197537182715,0.5639266774529081,0.519109562125097
SBUX,10,CatBoost,1231,0.5468154438629406,0.08537928213722851,0.5389141841379109,0.6067516322658403,0.40297005469495684,0.5625821636200438,0.5501797990418867
SBUX,15,Random Forest,1231,0.545172969948323,0.07574218424700499,0.5432185631929877,0.5411036475139823,0.48676042931665925,0.5380922010541961,0.5314559978627986
SBUX,15,XGBoost,1231,0.5297225239458871,0.09266586711487694,0.5207597213926612,0.5409714313392244,0.45747660215713903,0.5259632275872094,0.5242868071952327
SBUX,15,Gradient Boosting,1231,0.528906224284915,0.08874367457876305,0.4986111716338971,0.509695861781142,0.4689475931319526,0.49941276453694333,0.5052088338012215
SBUX,15,LightGBM,1231,0.533820479905204,0.10842768795392282,0.5144821618287523,0.5455995720263892,0.441581761079164,0.523889782369013,0.5201773247421924
SBUX,15,CatBoost,1231,0.528162338303545,0.12025446208446106,0.5032410571884256,0.5464605665281445,0.4308017924188919,0.51784232976784,0.5245264542222636
MCD,1,Random Forest,1231,0.6474737500411442,0.05041017697363142,0.6930895643891545,0.7322148852642398,0.5658204368889935,0.6963087572375136,0.725454434712781
MCD,1,XGBoost,1231,0.6319772226062341,0.04220594078039262,0.7051023391812865,0.6978967382305256,0.5858208003436298,0.6747040123860107,0.7052704841862665
MCD,1,Gradient Boosting,1231,0.6166024818142918,0.04681887932866485,0.6788799766310525,0.7517242327951646,0.48695576178852723,0.6797342297067308,0.7064873190657144
MCD,1,LightGBM,1231,0.6238866396761134,0.03139571074434393,0.6832795085731196,0.696597132101272,0.5621751273123768,0.6702399292463809,0.7104965528605234
MCD,1,CatBoost,1231,0.6677594549224845,0.07654142990350599,0.7108835485282302,0.7274961202188057,0.6084783558633906,0.7095797314442549,0.741378525428851
MCD,2,Random Forest,1231,0.5995095618972385,0.03271294827521684,0.6535999885747908,0.6910979216740357,0.5066701984883804,0.6533956575100122,0.6566425391202513
MCD,2,XGBoost,1231,0.5905928047134722,0.050722982942251554,0.6628870496597182,0.6926564541554405,0.5018135904499541,0.6443728587429371,0.6526338038833874
MCD,2,Gradient Boosting,1231,0.571083901122412,0.03252729463956923,0.6379284505084459,0.7066987238214305,0.43941301123119303,0.6360903220031962,0.6256169961367475
MCD,2,LightGBM,1231,0.5946611368947697,0.030021478198894107,0.6607003124842772,0.7082241217644702,0.48604082785900965,0.6552039166756243,0.6645081942659121
MCD,2,CatBoost,1231,0.6376913202330404,0.08209063498210838,0.6912936610192915,0.711723465191103,0.5612357844176026,0.6857680885357837,0.7127658943851374
MCD,5,Random Forest,1231,0.5605575853329383,0.05069166772423652,0.6201684772591788,0.6574654264429649,0.4660007730610946,0.6165356975741787,0.5943423812731499
MCD,5,XGBoost,1231,0.5239689279483888,0.045384910095546085,0.5993275475210196,0.6491564920580811,0.41386703486974064,0.5792292858619288,0.5780431287705496
MCD,5,Gradient Boosting,1231,0.5605477107402652,0.03556121442218253,0.6350587892189073,0.6889672464172868,0.44486270586541166,0.6184051998054928,0.602194236154409
MCD,5,LightGBM,1231,0.5564892531516408,0.03146366545014895,0.6357301684477298,0.6744682371403622,0.4510180532502672,0.6157786685922034,0.5868196767975606
MCD,5,CatBoost,1231,0.5849379546427043,0.051127755233887774,0.6449627659266215,0.6792675093766395,0.4937818258986491,0.6355228532220364,0.6402952891633291
MCD,10,Random Forest,1231,0.5231394621638523,0.04784015331100327,0.5928505892927249,0.6173251274700889,0.44710823394831306,0.5664444546269289,0.552855681968727
MCD,10,XGBoost,1231,0.49634969224186165,0.045708402130094,0.6061103486940513,0.5670752732123839,0.45949283147696074,0.526160999310552,0.5425912150133433
MCD,10,Gradient Boosting,1231,0.49631348540206044,0.047215897188495684,0.573119124026684,0.5775905572711535,0.43917678804836724,0.5287987626309815,0.5343049629495787
MCD,10,LightGBM,1231,0.5182284980744545,0.04518001702581005,0.6075424850600966,0.5978003706177459,0.4622465111383079,0.5515029921726327,0.5418084626152233
MCD,10,CatBoost,1231,0.5394160824199334,0.04634822868956055,0.6157200658422909,0.661226310043016,0.4279736320636732,0.5977187716955916,0.6009363167627454
MCD,15,Random Forest,1231,0.5044172344557454,0.07034155738425706,0.5830334920401992,0.5806325569303208,0.46845561122301105,0.5329913077556683,0.5309886367873761
MCD,15,XGBoost,1231,0.49060926236792735,0.0687052980677733,0.5724699026463733,0.5626543101126822,0.4799353875482316,0.49985713515712316,0.5171749706812955
MCD,15,Gradient Boosting,1231,0.5206411902175702,0.0614674489556168,0.6056566531589226,0.5380563428054549,0.5382542687424426,0.5121114532705643,0.5399440153257969
MCD,15,LightGBM,1231,0.5108982587801586,0.06223228994143332,0.5900763645281717,0.568974725259325,0.49586023811553537,0.5235274111103898,0.5237099833992958
MCD,15,CatBoost,1231,0.5255093644053849,0.07404258537051274,0.6325232234511675,0.6008676169589978,0.48465472880770105,0.5483544601319918,0.5701591676553412
DIS,1,Random Forest,1231,0.6109048418419406,0.040479958834240236,0.5931335714301398,0.5171861871258867,0.7054559638759408,0.5366041865095877,0.659586476196362
DIS,1,XGBoost,1231,0.5686777920410783,0.048397818902010316,0.553210516409513,0.49168933915983565,0.6624234161479593,0.49519250295803713,0.6427514172115969
DIS,1,Gradient Boosting,1231,0.6035910602021,0.05099432593535352,0.5901228390105849,0.5562202305873056,0.662455551405548,0.5437992850372257,0.6505781607727638
DIS,1,LightGBM,1231,0.6052039103386985,0.05536476736167291,0.59125866870627,0.5296544510741589,0.6854928623198662,0.5379129005352684,0.6594920704564904
DIS,1,CatBoost,1231,0.627964846450084,0.045711283352841116,0.6340619597250438,0.512646912688836,0.7415593284769331,0.5469739753104949,0.6798912462892786
DIS,2,Random Forest,1231,0.5792501892630263,0.06039353279754495,0.5549718940919564,0.4353440689289746,0.7170201969488303,0.4637748463229685,0.6169767278713121
DIS,2,XGBoost,1231,0.5719594483394227,0.055867064315641,0.5364069264069264,0.5056327320478264,0.6476236258461296,0.4985945886357145,0.6157328408050002
DIS,2,Gradient Boosting,1231,0.5832856061354137,0.051794016719383246,0.5635896416984031,0.512231206948188,0.656627211913012,0.5069403492385712,0.6210151206411536
DIS,2,LightGBM,1231,0.5817056713077252,0.05325914913983667,0.5534210466239547,0.48757850116340684,0.6760521847702533,0.4915686205013044,0.6238305562561222
DIS,2,CatBoost,1231,0.5963003192784964,0.04750833206740573,0.5919528063427013,0.44834842306540423,0.7412660777937907,0.48171517891279975,0.6316986437196371
DIS,5,Random Forest,1231,0.5491623053882361,0.058216153510191236,0.5153683228976522,0.38896029645778174,0.7080385691564085,0.4035082700221646,0.576978498370341
DIS,5,XGBoost,1231,0.5556927026760146,0.07359278714059618,0.5128789709863878,0.47275344864881425,0.6489865412821014,0.4656016709651558,0.5893353465651079
DIS,5,Gradient Boosting,1231,0.5613673019321286,0.09697633940825363,0.5377776925418861,0.4394736335286457,0.6781486535964134,0.4436172783349896,0.6150981263482141
DIS,5,LightGBM,1231,0.5613870511174748,0.08423561522656443,0.5082954599522862,0.46878952554502373,0.6552626468209392,0.4610009441739889,0.5927920150472603
DIS,5,CatBoost,1231,0.5329186004410651,0.08114443176131217,0.5075410539315253,0.3012860787046395,0.7673081406269826,0.31761294484894986,0.5704239127358703
DIS,10,Random Forest,1231,0.5190810045752279,0.07625892091467205,0.50504816842845,0.30282956291020807,0.7327271729636222,0.3404110142930457,0.5487799826036409
DIS,10,XGBoost,1231,0.5418287745630492,0.08601340492005355,0.5156079883037298,0.4492868202179053,0.6571105008623366,0.4502003311528763,0.5778022379538259
DIS,10,Gradient Boosting,1231,0.5199302195451104,0.09540230563525753,0.4855246865942961,0.3894895610254848,0.6383101844758474,0.4090698168998796,0.5624020224700628
DIS,10,LightGBM,1231,0.5556597873671044,0.06982230688552392,0.5648251251977701,0.3609874424207269,0.7372448524992044,0.40020607757391896,0.6006934677348779
DIS,10,CatBoost,1231,0.5068858826240084,0.08465535747251016,0.5242402352117624,0.25633942059895143,0.7617040372016033,0.2900545202752283,0.5412240398002337
DIS,15,Random Forest,1231,0.49708370363055854,0.08628887907853587,0.49896556273914766,0.3718990561564245,0.6718375635447247,0.3694168590736009,0.5275699897772106
DIS,15,XGBoost,1231,0.5319706395444521,0.10189696468548075,0.530311838973506,0.43338885700517327,0.6561038748123147,0.44283919675732547,0.5756198929811924
DIS,15,Gradient Boosting,1231,0.5027978012573648,0.08360915120228972,0.4811533577597763,0.39491791655111497,0.6081451093663369,0.3965690569742813,0.5369984786686247
DIS,15,LightGBM,1231,0.5133274085777295,0.08567175294409334,0.504586899307886,0.3327867073579912,0.6979728838935999,0.37007656697846913,0.5480455574657382
DIS,15,CatBoost,1231,0.48005003126954343,0.07315025664575898,0.5709810958100696,0.3672761870157527,0.6784163832757184,0.3274544226983538,0.5318479381428108
NFLX,1,Random Forest,1231,0.6498732760606958,0.03914786745126105,0.6814077812089412,0.7339438967956406,0.5249874687271622,0.7066463193693796,0.6894203788573072
NFLX,1,XGBoost,1231,0.6133339916395115,0.03830132835694275,0.6657112114465056,0.6766712689634984,0.52971173934826,0.6686434030201444,0.6432769060149941
NFLX,1,Gradient Boosting,1231,0.6132846186761463,0.04608079367771398,0.6672373068315179,0.6665365144924722,0.5415248494700254,0.6610115327716298,0.6563065465868194
NFLX,1,LightGBM,1231,0.6165267766037984,0.046988588837257796,0.6609155739590522,0.6821502733735038,0.5177356148899426,0.6680152683154,0.653492850831917
NFLX,1,CatBoost,1231,0.6644481748461211,0.055072585676628955,0.6842127227799348,0.7582832952680055,0.5214457655925387,0.7184840702965861,0.6986068287520188
NFLX,2,Random Forest,1231,0.6360422632566406,0.053754973836122336,0.6734745340008498,0.6933996024761647,0.5611765771888095,0.6817748575069952,0.6787607243148515
NFLX,2,XGBoost,1231,0.6052039103386985,0.043837862917137205,0.6634616995633569,0.6500857219690156,0.5648729187903501,0.6447059613814178,0.6530919031060863
NFLX,2,Gradient Boosting,1231,0.5905730555281261,0.045542205439377655,0.6458788230664704,0.6264793906916443,0.5492881413523615,0.6257570182500681,0.6004306607105617
NFLX,2,LightGBM,1231,0.5971001612850138,0.04776006672527455,0.6573341956077471,0.6359807698709953,0.5621830331860913,0.6361481295469271,0.6408275963231762
NFLX,2,CatBoost,1231,0.6636351667160397,0.056952090641869846,0.6760500179972941,0.761748166357585,0.5238185524974515,0.7147333020305761,0.693061258974551
NFLX,5,Random Forest,1231,0.5840459497712386,0.038063715507667926,0.6528474914195619,0.6770046864774253,0.49554555689211155,0.6496145912203689,0.6189428354978558
NFLX,5,XGBoost,1231,0.5280504262532505,0.058940847834136355,0.6224272330422791,0.571364752086738,0.5086199011282367,0.5744047891577108,0.5689396847328078
NFLX,5,Gradient Boosting,1231,0.5378328560613541,0.05416049542131788,0.6410035294841651,0.5949991145302052,0.4978985523324228,0.5810264833736591,0.5827633112512534
NFLX,5,LightGBM,1231,0.5353082518679437,0.07904506931579595,0.6137003507454295,0.5880952760929097,0.4923729314198889,0.5900307472683078,0.5567151608379926
NFLX,5,CatBoost,1231,0.6026628484908331,0.08169151509299,0.6273370649298173,0.7653349683104642,0.3938586427684094,0.684800783366363,0.6080073039582501
NFLX,10,Random Forest,1231,0.5385372436720319,0.07341945447058197,0.5886081616593126,0.7434420417174067,0.299249437901835,0.6446555603701741,0.5341520367580792
NFLX,10,XGBoost,1231,0.4818307494815839,0.08158483310246352,0.5528975305576138,0.621287066583052,0.35357257665831554,0.5554788022701372,0.5025670870967437
NFLX,10,Gradient Boosting,1231,0.4792831045719364,0.05061660017988968,0.5646191487879633,0.5830629059808804,0.3720890847568975,0.5577825213351877,0.4962012211697272
NFLX,10,LightGBM,1231,0.49722853098976333,0.054925753984893584,0.5867572186512341,0.6060870262037232,0.412681573463603,0.5602688817027802,0.5165432510726509
NFLX,10,CatBoost,1231,0.5303446232842896,0.08155133456403918,0.5725271395348785,0.7901781027366794,0.21140772865917015,0.6535108586230792,0.5279795285386195
NFLX,15,Random Forest,1231,0.5183897830881143,0.09764376490578366,0.6459731998348628,0.6806366867371059,0.3950517147684177,0.5845098516375333,0.5908319060923638
NFLX,15,XGBoost,1231,0.5053717784141403,0.07808358019691833,0.6379815986198965,0.5929393516100484,0.48021283724014896,0.5540067373659868,0.5812563103332232
NFLX,15,Gradient Boosting,1231,0.5004706889174154,0.09895865776783878,0.6175045899260038,0.5631517631222549,0.48078161909784967,0.5377541900385718,0.5474353909213936
NFLX,15,LightGBM,1231,0.5086501431815937,0.09246500046241304,0.6382963679630722,0.6171107122587753,0.4519415693085831,0.5606591847477556,0.5899057429234504
NFLX,15,CatBoost,1231,0.4979790000329153,0.059297090608956285,0.6179060136845775,0.6896624435870933,0.33427860345480087,0.586889993437314,0.5487500388797777
JPM,1,Random Forest,1231,0.6092623679273229,0.041942672541015406,0.6607077038867994,0.710462832321729,0.4958917616354343,0.6759556600962664,0.6531157013942227
JPM,1,XGBoost,1231,0.5865244725321748,0.032633133663809114,0.6589069222874266,0.6833859005050792,0.49809981655983027,0.6515176049899195,0.6358866509062656
JPM,1,Gradient Boosting,1231,0.581662881406142,0.06286829085619278,0.6458795014509301,0.6658342654883658,0.49733226601001884,0.6394210583107921,0.6320970512999591
JPM,1,LightGBM,1231,0.5833020637898686,0.045442985151267795,0.6566900550789581,0.6755872164840866,0.500756654312166,0.643502005847783,0.6447301812299151
JPM,1,CatBoost,1231,0.6189921332411704,0.03951098127691375,0.6520656307840829,0.765740810099421,0.43775134467567706,0.6971107328350543,0.6730132367293629
JPM,2,Random Forest,1231,0.5987031368289392,0.05567650003435019,0.6624886240355308,0.7197605889588662,0.4578904220133735,0.6767382069649304,0.6232755495312517
JPM,2,XGBoost,1231,0.5743326421118462,0.03052395559299953,0.6544822968919779,0.6702897126991543,0.46521398042572953,0.6423509336150772,0.6025612038728828
JPM,2,Gradient Boosting,1231,0.5784042658240347,0.03801541486780743,0.6489325940012537,0.6967799830817573,0.443150669620881,0.6536423248175143,0.6053935835441291
JPM,2,LightGBM,1231,0.5857410881801125,0.04329195736344785,0.6641660364448339,0.696145532699469,0.4692816252999096,0.6567784049876574,0.620747889056383
JPM,2,CatBoost,1231,0.6051578289062244,0.05571602019750867,0.6452935026033831,0.7924728279890025,0.3615301855560764,0.7016033514797668,0.623399805968778
JPM,5,Random Forest,1231,0.5061782034824397,0.07806254062800806,0.6055458591212401,0.5972706790561743,0.4367237411098242,0.5589680091755737,0.5347976208628109
JPM,5,XGBoost,1231,0.5288963496922419,0.05875931793362519,0.6283470843561754,0.6296937160182912,0.4427404804860761,0.5891212484454043,0.5255163757152543
JPM,5,Gradient Boosting,1231,0.48420394325400745,0.058634653914008524,0.5892980782056412,0.5869617083197689,0.3980847995812002,0.5452765255676167,0.5139889856612985
JPM,5,LightGBM,1231,0.5232250419670188,0.07262300821482251,0.606366443175672,0.6432318026128221,0.40762656930010116,0.5870217673557693,0.5466130215933994
JPM,5,CatBoost,1231,0.5369836410914717,0.051204465630731305,0.6049324972489696,0.7449281700939389,0.2997995922881997,0.6392952407358661,0.5060772083379463
JPM,10,Random Forest,1231,0.5150686284190777,0.041053339267032016,0.6114205012897688,0.6644438285803113,0.3576020353041192,0.5975361725603919,0.5066411705347604
JPM,10,XGBoost,1231,0.4858760409466442,0.06153862861476529,0.6124341583354648,0.6132185173255558,0.36808013847142756,0.5311521819738474,0.5017397269067153
JPM,10,Gradient Boosting,1231,0.4883018992133241,0.06801463392710207,0.6394100826645073,0.648117087285504,0.33437229818561737,0.5487393292403496,0.49549257352037823
JPM,10,LightGBM,1231,0.5045488956913861,0.07606138111108182,0.6255471189724857,0.6625141716830214,0.3478307739811267,0.5667046953726074,0.5100346028244982
JPM,10,CatBoost,1231,0.5361475922451533,0.05797936655012912,0.6114756305935055,0.7611003619631215,0.26736476008528537,0.644381786055564,0.5060395782887996
JPM,15,Random Forest,1231,0.5191369606003753,0.0616415900409478,0.6109786171090257,0.6749546713419227,0.34847305592244915,0.599808620240577,0.5178738796371742
JPM,15,XGBoost,1231,0.4622790559889404,0.09969653848706601,0.581485382197711,0.5777409869055042,0.34628488765193327,0.5092819099945735,0.4861205344194768
JPM,15,Gradient Boosting,1231,0.4956288469767289,0.09488106998511701,0.6288619315518049,0.6483344299399937,0.3337832022343822,0.5397797741627256,0.5028959794758509
JPM,15,LightGBM,1231,0.49318653105559396,0.10497208435715794,0.5922482464287383,0.6336927672548527,0.3556375300721732,0.5435636738701335,0.5178576837959106
JPM,15,CatBoost,1231,0.5125769395345776,0.08752464939185886,0.5946463282746867,0.7129116526435981,0.2652568517382895,0.6193679810959543,0.5225375766089428
BAC,1,Random Forest,1231,0.6190612553898818,0.04521266481358895,0.7031711682175246,0.6588437266527842,0.6092863120010252,0.6541011237552831,0.7302387293703887
BAC,1,XGBoost,1231,0.6036305585727922,0.061142616491942116,0.7068138231473072,0.6273584330805873,0.6188465353884028,0.6229445611196229,0.6969845726699812
BAC,1,Gradient Boosting,1231,0.5931272834995556,0.0721930732722208,0.7265417961936878,0.5862134856167904,0.6660669342831984,0.6011673966219097,0.7257477636553101
BAC,1,LightGBM,1231,0.5995721009841677,0.05963147012792435,0.704657154564367,0.6133768176607834,0.6234750953748482,0.616848861513396,0.7120196105491599
BAC,1,CatBoost,1231,0.6523649649451959,0.043506929386521,0.7241527688448973,0.6962078381295028,0.6315920260367355,0.689500436676376,0.7506758068449821
BAC,2,Random Forest,1231,0.6199005957670913,0.06281952423677305,0.7147120774167703,0.6410804789847957,0.6445466824843313,0.6430291827249736,0.7240172926722636
BAC,2,XGBoost,1231,0.5833514367532339,0.07266861370149924,0.6874414070823734,0.6083809242043161,0.6117507700839564,0.5997057435419731,0.6802001316132554
BAC,2,Gradient Boosting,1231,0.5687600803133538,0.08417484403674953,0.7149310185938094,0.5556883193877413,0.6627738685733218,0.5609229276034426,0.7004317462916343
BAC,2,LightGBM,1231,0.6020144169053027,0.0565924112272645,0.7038873209829919,0.6263327358494004,0.6261169483393665,0.6234411796207842,0.7120753518367522
BAC,2,CatBoost,1231,0.6418057338468122,0.047810013173983264,0.7256751656515844,0.6694357706410344,0.6540453779469566,0.6713138495679658,0.7381112564404212
BAC,5,Random Forest,1231,0.5321845890523683,0.09954101558678298,0.658651350598719,0.5415145936617215,0.5952425274585162,0.5251609165952837,0.6275512395024915
BAC,5,XGBoost,1231,0.5046147263092065,0.12589182816743066,0.629532374870045,0.5217305333893473,0.5581041936091025,0.47729853319630805,0.6073847796185776
BAC,5,Gradient Boosting,1231,0.4964681873539383,0.10755851718436721,0.6224241634638352,0.4927669869309387,0.5848020831435978,0.46480262277203677,0.6168320606148864
BAC,5,LightGBM,1231,0.5451499292320858,0.09098523528398392,0.6510828538813934,0.5796041023124782,0.5736215187337208,0.5503383479540562,0.6240588284578032
BAC,5,CatBoost,1231,0.5581218524735855,0.05414411200370832,0.6828853935945345,0.6213817744979858,0.5430532382530979,0.58689727722049,0.6731562203407038
BAC,10,Random Forest,1231,0.5029492116783516,0.09814527023802753,0.6257262809826674,0.5369142000871581,0.555330794525168,0.4943333263820483,0.5859443486171972
BAC,10,XGBoost,1231,0.4403805009710016,0.07820988022189813,0.5765083713537321,0.4184544695080475,0.5668662113674902,0.4039164558511684,0.5235582837741681
BAC,10,Gradient Boosting,1231,0.4915605147954313,0.0812330301209359,0.6784801132192919,0.4755140094748799,0.6096950151297977,0.4592875872229789,0.5650972408105709
BAC,10,LightGBM,1231,0.47693295151575,0.0725864759999723,0.6659937482875875,0.4755532644120618,0.577778402330832,0.4506915977057985,0.5759809503418871
BAC,10,CatBoost,1231,0.49647147888482934,0.10084045506072715,0.672641989988744,0.5194672821661295,0.5711908509223087,0.47179203936937036,0.595073009083693
BAC,15,Random Forest,1231,0.47612323491655967,0.08558264864760266,0.649899543314585,0.5092321051817343,0.529445571331981,0.4618290323049818,0.565394319284324
BAC,15,XGBoost,1231,0.48667259142227043,0.09888717633119914,0.6377745705224334,0.4738312991883323,0.5857683000604961,0.4551340716274991,0.5331423766531437
BAC,15,Gradient Boosting,1231,0.46957637997432605,0.07804688025522735,0.6526693039435933,0.4667523261274188,0.5645131845841785,0.4416758252025773,0.5400826653865807
BAC,15,LightGBM,1231,0.4703564727954972,0.07518967033285076,0.6218639601438778,0.474921710854193,0.5593391694245756,0.45121380655907506,0.5416893144585572
BAC,15,CatBoost,1231,0.502086830584905,0.08294540511907038,0.6865133941965625,0.5454807772865677,0.5579344151453685,0.49027074832457396,0.5882231483965186
GS,1,Random Forest,1231,0.6588492808005003,0.04014551514088204,0.7139543068615233,0.7036239319824926,0.6158843388167952,0.6961357363364435,0.7289001945230007
GS,1,XGBoost,1231,0.6101280405516605,0.05137454861336318,0.6953569129520359,0.6320593237779901,0.6039710918845459,0.6289202737614754,0.693403008743727
GS,1,Gradient Boosting,1231,0.6352885026825976,0.038162571267340996,0.7069018883877455,0.6684004372749148,0.6094899525691166,0.6642992846495118,0.7068434240494821
GS,1,LightGBM,1231,0.6190546723280999,0.04257769195800228,0.7004038409204596,0.6626674928488837,0.5809535780416027,0.6482594726891115,0.7087451870096038
GS,1,CatBoost,1231,0.644241466706165,0.053882735279769,0.6844542264113255,0.709490690929973,0.5650595218218214,0.6898758115654907,0.7169989281137517
GS,2,Random Forest,1231,0.6344722030216253,0.04076868742424217,0.6925337028815176,0.6880012057395414,0.5898947273661672,0.6708322219417011,0.7079182906849392
GS,2,XGBoost,1231,0.5736052137849315,0.06785988922262162,0.6797478327550291,0.5719500389088752,0.6204468218453478,0.5700360419418552,0.6478676867675993
GS,2,Gradient Boosting,1231,0.5914222704980086,0.05585591274332484,0.6893466444373876,0.6053600431813075,0.6079212210094022,0.6062486130787358,0.6604642365976107
GS,2,LightGBM,1231,0.5938349626411243,0.04323633072810673,0.7012509390693603,0.6440788278219421,0.5682259104412302,0.6218459811133906,0.6620184620377729
GS,2,CatBoost,1231,0.6255521543069682,0.06363062033195883,0.6817817559196869,0.6765609877083438,0.5788743369467244,0.6649156632788504,0.6930853910711275
GS,5,Random Forest,1231,0.5597643263882032,0.04956856309875134,0.6509567694722062,0.6352447185184806,0.5180487659475348,0.5942255664897512,0.6084454436913418
GS,5,XGBoost,1231,0.48671208979296265,0.08184464770770881,0.6022234124876565,0.5440851943194617,0.5038421581458516,0.4651689435429504,0.5342959075463753
GS,5,Gradient Boosting,1231,0.5029162963694415,0.06967582329533879,0.6204656244752129,0.5461432618489922,0.5280341424801069,0.4831279807651058,0.5588978454293001
GS,5,LightGBM,1231,0.5037490536848688,0.07517327528081555,0.6387275549741943,0.5727680374902566,0.5051160171844167,0.4846241514974893,0.545820156909617
GS,5,CatBoost,1231,0.5573911326157797,0.08163627178979974,0.6308652832198166,0.6708107076669828,0.47265812446660604,0.6017551342859785,0.6066256760313836
GS,10,Random Forest,1231,0.5249135973141108,0.09592563394619891,0.6746995063000535,0.5220225903129129,0.5956489906995764,0.49813576916999375,0.5896157722517357
GS,10,XGBoost,1231,0.5103057832197755,0.1129294687860287,0.6483937761077032,0.5125297927878573,0.5874171877726694,0.45558349884931093,0.5587090381946866
GS,10,Gradient Boosting,1231,0.5102926170962114,0.10241300580815872,0.6706154274575327,0.5448409010344495,0.5349794284143187,0.47216455500326476,0.5514754481238568
GS,10,LightGBM,1231,0.5159639248214345,0.09507451003376745,0.659694048691718,0.5684453396066299,0.5218482602335858,0.48852192842105036,0.5579826399889362
GS,10,CatBoost,1231,0.5232809979921662,0.08724568847560066,0.6432950022114109,0.5735218867154351,0.5160107432993388,0.523289346563426,0.5602280274032095
GS,15,Random Forest,1231,0.47700865672624343,0.10522573812668817,0.590195082427278,0.48545601251709103,0.5421862712018608,0.4272866219404669,0.5204888508707792
GS,15,XGBoost,1231,0.5029854185181528,0.09496821166933615,0.6914587943506504,0.4949441634443167,0.5967327696935442,0.44236445624723847,0.5464223856803965
